tmdbId,original_title,adult,budget,imdb_id,original_language,revenue,tagline,title,release_date,runtime,overview,belongs_to_collection
63046,The Battle of Chernobyl,0,0,tt1832484,en,0.0,A disaster that shall never be forgotten.,The Battle of Chernobyl,2006-05-05,93.0,"THE BATTLE OF CHERNOBYL dramatically chronicles the series of harrowing efforts to stop the nuclear chain reaction and prevent a second explosion, to ""liquidate"" the radioactivity, and to seal off the ruined reactor under a mammoth ""sarcophagus."" These nerve-racking events are recounted through newly available films, videos and photos taken in and around the plant, computer animation, and interviews with participants and eyewitnesses, many of whom were exposed to radiation, including government and military leaders, scientists, workers, journalists, doctors, and Pripyat refugees.",None
52764,Sugarhouse,0,0,tt0847526,en,0.0,,Sugarhouse,2007-08-24,90.0,"Tom is a middle-class city boy whose life has reached breaking point. he thinks D - a young desperate drug addict can give him what he needs. But what D’s offering comes with more than just a price tag…. Tom is completely out of his depth when he finds himself in D's abandoned warehouse attempting to do a deal with him. The two enter into an irrational, deadly game of cat and mouse. The tense drama escalates when local crime lord, Hoodwink, wakes up to find his gun missing. With this impending threat at their backs, both men play an intense game of cat and mouse; scrambling to cut a deal and make sense of the very lives they may be about to lose.",None
250558,Water Damage,0,0,tt0182526,en,0.0,,Water Damage,1999-07-30,98.0,"One year after the drowning death of his young son, Paul Preedy (Daniel Baldwin) receives an invitation to a reunion at his prep school. Paul decides to go, taking his remaining son with him. When they arrive, they find that only two other people had been invited and a new nightmare is about to begin.",None
138450,True Skin,0,0,tt2364953,en,0.0,,True Skin,2012-10-10,6.0,"A sci-fi short set in the not too distant future where augmentation is the way of life. For Kaye, still a natural, augmenting will help him keep pace in this now hyper-paced world. However, after acquiring an off-market prototype, Kaye quickly finds himself fighting not only for his own humanity, but something much larger.",None
56725,One Man Force,0,0,tt0098026,en,0.0,No one enforces the law like he does!,One Man Force,1989-09-21,92.0,"In this action packed film, an L.A. cop speeds off to get revenge upon the dirty drug-dealing dogs who killed his partner",None
68115,Terminal Justice,0,0,tt0114648,en,0.0,The name of the game is Danger,Terminal Justice,1996-04-01,94.0,"In 2008 cybersex can only be surpassed by one thing: Cloned women, especially created for their clients. This puts Pamela Travis, a famous and much sought-after cybersex star in great danger - Dr. Vivyan, scientist and genius in the field of biotechnology wants her DNA to clone her for his many customers. Sergeant Bobby Chase is assigned to protect her, but can't prevent her from being kidnapped. In order to free Pamela, Chase has to risk his life in a deadly virtual reality game called ""Hellraiser""",None
21836,Humanity's End,0,0,tt1249453,en,0.0,,Humanity's End,2009-01-01,86.0,"The year is 3313. Mankind is being systematically massacred throughout the galaxy by an invading species. All hope is lost until the last strand of pure human DNA is found on a remote planet in the far reaches of the galaxy. Now, an epic battle will be waged across time and space to save and protect the last of the human race.",None
206461,すべてが狂ってる,0,0,tt0054350,ja,0.0,,The Madness of Youth,1960-10-08,71.0,Jirô wanders the streets with friends committing petty crimes that gradually escalate.,None
49978,Az én XX. századom,0,0,tt0096863,hu,0.0,,My Twentieth Century,1989-01-01,104.0,"Separated identical twins ride an Orient Express unaware of each other: a feminist anarchist and a hedonistic courtesan, living under the powder-keg Austro-Hungarian Monarchy. Separate families adopted the impoverished orphans. At the dawn of the 20th Century the double-blind experiment hits crescendo for Dora &amp; Lili, born the evening Edison unveiled his incandescent bulb. In 1900, technology was accelerating, could women's rights and national self-determination keep pace?",None
42132,Megáll az idő,0,0,tt0082729,hu,0.0,,Time Stands Still,1982-10-07,99.0,"A Budapest high school in the beginning of the 1960s. Dinis suffers the torments of adolescence. His father had to leave Hungary after the uprise in 1956, and since then Dini's mother has had to take care of her two sons on her own. A friend of Dinis' father, Bodor, is released from prison and moves in with them. Dinis and his brother Bodor are far from happy over this intrusion of their family life.",None
318922,Kill Your Friends,0,0,tt2474958,en,0.0,Getting to the top can be murder,Kill Your Friends,2015-11-06,100.0,"In the late 1990s, a drug-addled nihilist resorts to murder to climb the ladder of the London music industry.",None
323694,Nina Forever,0,0,tt2885628,en,0.0,A fucked up fairy tale,Nina Forever,2015-03-14,98.0,"Holly loves Rob and tries to help him through his grief – even if it means contending with his dead girlfriend Nina, who comes back, bloody and broken, every time they make love",None
301875,Equals,0,16000000,tt3289728,en,2084628.0,Find your equal.,Equals,2015-07-15,101.0,A futuristic love story set in a world where emotions have been eradicated.,None
48297,Nan Shao Lin yu bei Shao Lin,0,0,tt0077973,zh,0.0,,Invincible Shaolin,1978-11-19,98.0,"Three North Shaolin teachers (Lu Feng, Chang Sheng, and Sun Chien) are called on by the Manchus to teach their soldiers and are urged to challenge the current South Shaolin teachers. They defeat the South Shaolin teachers and, that night, the head general (Wang Lung Wei) kills the South Shaolin teachers and blames their death on the North Shaolin teachers. The South Shaolin master sends more of his pupils, who are killed accidentally by the North Shaolin teachers. He finally sends two more (Wei Pai and Lo Meng) of his students to train with old masters and trains one student (Kuo Chui) himself with the goal of finally defeating the North Shaolin experts.",None
329637,Star Trek: Renegades,0,0,tt2621446,en,0.0,,Star Trek: Renegades,2015-08-01,88.0,"It is nearly ten years after Voyager's return from the Delta Quadrant, and the Federation is in a crisis. The Federation's main suppliers of dilithium crystals are disappearing. Space and time have folded around several planets, effectively isolating them from any contact with outside worlds. And this phenomenon is not natural - someone or something is causing this to happen. This necessitates drastic measures; some of which are outside the Federation's normal jurisdiction. For this, Admiral Pavel Chekov, head of Starfleet Intelligence, turns to Commander Tuvok, Voyager's former security officer and current head of the newly reorganized Section 31. Tuvok must put together a new covert, renegade crew - mostly outcasts and rogues - even criminals. This new crew is tasked with finding out what is causing the folding of time and space, and stopping it - at all costs.",None
273477,Scouts Guide to the Zombie Apocalypse,0,15000000,tt1727776,en,14860766.0,Always bring protection.,Scouts Guide to the Zombie Apocalypse,2015-10-23,93.0,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",None
196065,Racquet,0,0,tt0079771,en,0.0,Whack It!,Racquet,1979-12-30,87.0,Centred around a former tennis champ who swings with the girls and volleying straight sets with the rich and famous while set on owning his own tennis court.,None
253155,We Come as Friends,0,0,tt3362914,en,0.0,,We Come as Friends,2014-01-18,110.0,"As war-ravaged South Sudan claims independence from North Sudan and its brutal President, Omar al-Bashir, a tiny, homemade prop plane wings in from France. It is piloted by eagle-eyed documentarian Hubert Sauper, who is mining for stories in a land trapped in the past but careening toward an apocalyptic future.",None
83232,Portrait of Jason,0,0,tt0062144,en,0.0,,Portrait of Jason,1967-09-29,105.0,"Interview with Jason Holliday aka Aaron Payne, house boy, would be cabaret performer, and self proclaimed hustler giving one man's gin-soaked pill-popped, view of what it was like to be coloured and gay in 1960's America.",None
315859,Muhammad: The Messenger of God,0,0,tt3921314,fa,0.0,,Muhammad: The Messenger of God,2015-02-09,171.0,"By the order of King of Habasha Abraha, one of his army commanders charges ahead Mecca to ruin the House of God. He leads thousands of soldiers, horses and elephants all fully equipped. By God’s will in 3km distance from Mecca, in its outskirts the elephants come to a standstill refusing to take any more steps. Millions of small birds throw red hellish pebbles carrying in their beaks on Abraha’s forces and the army is all annihilated. A month later, the Holy Prophet of Islam, Muhammad (PBUH) is born. This film depicts the age of Paganism and all its oppressions, cruelty and injustice through the eyes of Muhammad up to the age of 13.  “We’re going to help open your eyes to what Islam really is all about,” Majidi added. “We have a lot of positive things to share with the world, provided that the West is ready for such a dialogue. I think that Iran can have something someting strong to say through its arts and culture.”",None
180679,Sexy Evil Genius,0,0,tt1801096,en,0.0,Revenge is a bitch.,Sexy Evil Genius,2013-04-09,85.0,"A dark comedy about an eclectic group of strangers invited to a downtown bar by a mutual ex-lover, Nikki Franklyn, a maddeningly sexy, unpredictable and possibly insane young woman who's recently gotten out of prison for murdering her last ex-boyfriend. The party really gets started when Nikki herself arrives, hauling her latest lover and fiancee, the morally challenged lawyer who'd been handling her case. She's mysterious about her intentions and her current and former lovers soon realize they are all caught in one of her brilliant, mischievous mind-games with possible deadly consequences. By the night's end, revenge will be had, new romance will bloom, and Nikki will have delivered on her reputation as the sexy evil genius",None
59429,パラノーマル・アクティビティ 第2章 TOKYO NIGHT,0,0,tt1728179,ja,0.0,The nightmare continue...,Paranormal Activity: Tokyo Night,2010-11-20,91.0,The unofficial sequel to Oren Peli's Paranormal Activity.,None
245168,Suffragette,0,14000000,tt3077214,en,16002420.0,Mothers. Daughters. Rebels.,Suffragette,2015-10-16,106.0,Based on true events about the foot soldiers of the early feminist movement who were forced underground to evade the State.,None
113638,Eskimo,0,0,tt0023990,en,0.0,,Eskimo,1933-11-14,117.0,The happy life of an Eskimo is disastrously changed when he mingles with an unscrupulous white trader.,None
319669,ジョーカー・ゲーム,0,0,tt3446906,ja,0.0,,Joker Game,2015-01-31,108.0,"Set along a backdrop of a fictitious second world war at an international city in Asia. In Japan, Lieutenant Colonel Yuki (Yusuke Iseya) recommends the creation of spy training school ""D Kikan"". Meanwhile, Kato (Kazuya Kamenashi) is facing capital punishment for his refusal to follow a superior's order. Kato is then scouted by ""D Kikan"". He goes through a harsh training regiment and faces his first mission as a spy. In order to seize American ambassador Graham's confidential documents ""Black Note."" Kato infiltrates into an international city. A battle to gain possession of the ""Black Note"" ensues between Kato, a mysterious woman named Rin (Kyoko Fukada), the British Spy Agency, the Soviet Spy Agency and the radical army in Japan.",None
285860,Guidance,0,0,tt3369248,en,0.0,,Guidance,2014-09-04,83.0,"Fabricating credentials to score a last-ditch job as a high school guidance counsellor, a boozing, drug-addled former child star becomes an improbable hit with his students by dispensing the worst advice possible, in this hilarious reprobate comedy from writer-director-star Pat Mills.",None
29008,El séptimo día,0,0,tt0380736,en,0.0,Thirty years of hatred. One bloody Sunday,The 7th Day,2004-04-23,103.0,"Isabel Jimenez is a teenager witnessing a horrible feud between her own family and the Fuentes family, a fued involving broken hearts, property disputes and a mysterious fire that destroyed the Fuentes house. Isabel's uncle is murdered by Jeronimo Fuentes, who later tries to stab her father. After Jeronimo dies in jail, Isabel must look outside of her family for the truth, learning from the village idiot that her father may have set fire to the Fuentes home.",None
319373,あん,0,0,tt4298958,ja,124518.0,,Sweet Bean,2015-05-30,113.0,"Sentaro runs a small bakery that serves dorayaki pastries filled with sweet red bean paste (“an”). When an old lady, Tokue, offers to help in the kitchen he reluctantly accepts. She will soon prove to have magic in her hands…",None
290316,Mon amie Victoria,0,0,tt3203992,fr,0.0,,My Friend Victoria,2014-12-31,95.0,"Aged eight, Victoria spends a night in the home of a wealthy white family; years later, she encounters them again and her life is changed forever.",None
336655,Dégradé,0,0,tt4429074,ar,0.0,,Dégradé,2015-05-17,85.0,A Palestinian comedy about women crammed in a tiny beauty parlor on the Gaza Strip,None
295111,Chrieg,0,0,tt4105466,en,0.0,,War,2014-09-21,106.0,"Fifteen-year-old Matteo is attractive, albeit somewhat girlish and frail. The whole world is against him. He has no friends and his parents seem to live in a different universe. The pressure increases as his awkward attempts to win his father’s respect fail. One night two men carry him off: his parents send him to a remote alp, where he is forced to spend the summer working hard on a family farm. When Matteo arrives on the alp, a surprise awaits him.",None
260313,Loreak,0,0,tt3900206,eu,0.0,They're Just Flowers,Flowers,2014-10-10,99.0,"Ane is in her mid-forties and delighted when a stunning bouquet of flowers is delivered to her home. But the site manager has no idea who to thank – one thing is for sure; her jealous husband, Ander, is not the unknown cavalier. As these gallantries increase, always on a Thursday and always with an anonymous sender, Ane’s life takes on a new direction. The life of Lourdes is also sent into turmoil by beautiful bouquets of flowers: Since the death of her husband in a traffic accident, flowers have been deposited regularly at the scene. Lourdes’ mother-in-law, Tere, is determined to get to the bottom of the anonymous flowers. Jon Garaño and José Mari Goenaga’s feature film debut pays charming homage to three headstrong women and the power of flowers.",None
284048,Los tontos y los estúpidos,0,0,tt3104102,es,0.0,,Los tontos y los estúpidos,2014-10-03,,,None
320643,Stand,0,0,tt3420848,en,0.0,,Stand,2014-06-20,87.0,"After taking a wrong turn in their car, a young gay Russian couple witnesses what they believe is a vicious gay bashing; their quandary over what to do about it propels them into ever more dangerous territory. For Anton, the burden of what they may have witnessed outweighs Vlad's fear of probing too deeply into the incident. When the police prove indifferent, Anton talks his skeptical lover into launching their own amateur investigation into the incident. Their risky search for the truth has unexpected - and grim - consequences in this suspenseful drama that comments on the ongoing mistreatment of LGBT people in Russia.",None
58858,Le Marquis,0,0,tt1779824,fr,0.0,,The Marquis,2011-03-09,88.0,"Thomas Gardesse, a traveling alarm systems salesman, is arrested for a minor offense and sentenced to six months imprisonment. To win the respect of his fellow inmates, he claims he is ""The Marquis,"" a brilliant robber whose identity has remained a mystery. Two weeks before his release, an armed robber named Quentin Tasseau helps him escape and takes him to Manila so he can take part in a robbery whose mastermind requires the talents of the Marquis.",None
32671,Hate Crime,0,0,tt0415833,en,40758.0,,Hate Crime,2006-03-16,104.0,"Robbie Levinson and Trey McCoy suddenly encounter intolerance and hostility at the hands of their new neighbor, Chris Boyd, the son of a fundamentalist preacher.",None
265758,Thief,0,0,tt0454753,en,0.0,,Thief,2006-03-27,360.0,"Andre Braugher stars as Nick Atwater, the leader of a robbery crew balancing his personal life with the planning of a major heist. The crew is being targeted by a relentless cop and the Chinese mafia every step of the way, while Atwater struggles at home with his teenage stepdaughter (Mae Whitman).",None
16516,劇場版 Clannad -クラナド-,0,0,tt0997274,ja,0.0,劇場版 クラナド,Clannad: The Motion Picture,2007-09-15,94.0,"Clannad is set in a high-school located in some Japanese town. Okazaki Tomoya is a third-year student who doesn't take his studies seriously. Always late for class, he's seen as a delinquent by the rest of his classmates who are busy preparing for their entrance examinations. Needless to say, he hasn't too many close friends either.",None
183859,Interviews with My Lai Veterans,0,0,tt0065894,en,0.0,,Interviews with My Lai Veterans,1971-02-25,22.0,"Interviews with five former American soldiers who were present at the March 16, 1968 attack on the village of My Lai during the Vietnam War; they discuss the orders that were issued leading up to the attack, their expectations of what they would find there, and the subsequent massacre of the inhabitants and destruction of the village, as well as possible motivations for the killings and rapes which took place.",None
62323,Vanishing of the Bees,0,0,tt1521877,en,0.0,A documentary for anyone who likes to eat.,Vanishing of the Bees,2009-10-09,96.0,"This documentary takes a piercing investigative look at the economic, political and ecological implications of the worldwide disappearance of the honeybee. The film examines our current agricultural landscape and celebrates the ancient and sacred connection between man and the honeybee. The story highlights the positive changes that have resulted due to the tragic phenomenon known as ""Colony Collapse Disorder."" To empower the audience, the documentary provides viewers with tangible solutions they can apply to their everyday lives. Vanishing of the Bees unfolds as a dramatic tale of science and mystery, illuminating this extraordinary crisis and its greater meaning about the relationship between humankind and Mother Earth. The bees have a message - but will we listen?",None
139572,Rising from Ashes,0,0,tt2088883,es,0.0,,Rising from Ashes,2013-08-02,82.0,"“Rising from Ashes” is a feature length documentary about the ﬁrst Rwandan National Cycling Team and their six year journey to the Olympic games in London. It's not about the bike. It's about second chances, how our past doesn't have to deﬁne our future, and the impossible triumph of the human spirit over one of the world's most devastating genocides.",None
79721,Extinction: The G.M.O. Chronicles,0,0,tt1416336,en,0.0,At the dusk of man... Only the dead survive,Extinction: The G.M.O. Chronicles,2011-01-01,114.0,"A Retrovirus, which was conceived as a tool for industrial genetic engineering, has gotten out of control and is spreading rapidly. While it crosses all organisms within our ecological system completely indiscriminately (mixing plant with animal and humans) most plants prove more resistant because of their complex DNA. However, the simple genes of the plants lead humans to become grotesque mutations, in most cases even to death. Within one week, 90% of mankind are either extinct or no longer human. However, a small fraction of the earth?s population remains immune to the virus and must survive in this new and constantly changing ecological system. Tom cellar is one the survivors and on an old military base in the Eifel he has entrenched himself. Further survivors come together and succeed in carving out a life in this new world. But the GMOs - the ?genetically modified organisms? - constantly develop themselves further, and soon the fence of the base offers no more protection.",None
224297,The New Black,0,0,tt3060670,en,0.0,,The New Black,2014-02-12,80.0,"The New Black is a documentary that tells the story of how the African-American community is grappling with the gay rights issue in light of the recent gay marriage movement and the fight over civil rights. The film documents activists, families and clergy on both sides of the campaign to legalize gay marriage and examines homophobia in the black community's institutional pillar-the black church and reveals the Christian right wing's strategy of exploiting this phenomenon in order to pursue an anti-gay political agenda. The New Black takes viewers into the pews and onto the streets and provides a seat at the kitchen table as it tells the story of the historic fight to win marriage equality in Maryland and charts the evolution of this divisive issue within the black community.",None
107406,Oscenità,0,0,tt0131515,it,0.0,,Oscenità,1980-02-14,84.0,"Banned for few years in Italy due to its transgressive sexual content and released in theaters in 1979 this piece of sleaze offers several sexually explicit scenes including masturbation with a candle,whipping,rape and sexual intercourse with a donkey.",None
259999,Keep On Keepin’ On,0,0,tt2674040,en,0.0,,Keep On Keepin’ On,2014-08-08,86.0,"Eighty-nine year old trumpeting legend Clark Terry has mentored jazz wonders like Miles Davis and Quincy Jones, but Terry’s most unlikely friendship is with Justin Kauflin, a 23-year-old blind piano player with uncanny talent, but debilitating nerves. As Justin prepares for the most pivotal moment in his budding career, Terry’s ailing health threatens to end his own.",None
135679,"Andrew Jenks, Room 335",0,0,tt0762070,en,0.0,,"Andrew Jenks, Room 335",2008-01-15,90.0,"To get to know the world he lives in, college kid Andrew Jenks doesn't take off to remote, exotic places with a backpack, but instead decides to go and stay in a retirement home in Florida for a few weeks. There, he gets acquainted with Tammy, Libby, Dotty and Bill, all of whom are past their prime. These few weeks turn into a valuable experience for Jenks, who approaches the elderly people with an open mind and takes a close look at the less cheerful sides of old age, including decay and dependence.",None
274906,The 50 Year Argument,0,0,tt3510820,en,0.0,,The 50 Year Argument,2014-06-29,95.0,"Directed by acclaimed filmmaker Martin Scorsese and his longtime documentary collaborator David Tedeschi, A 50 Year Argument rides the waves of literary, political, and cultural history as charted by the The New York Review of Books, America’s leading journal of ideas for over 50 years. Provocative, idiosyncratic and incendiary, the film weaves rarely seen archival material, contributor interviews, excerpts from writings by such icons as James Baldwin, Gore Vidal, and Joan Didion along with original verité footage filmed in the Review’s West Village offices. Confrontation and original argument are in the Review's DNA - the magazine seems as vital now as when it was run by its indefatigable founding editors, Robert Silvers and the late Barbara Epstein. Co-produced with the BBC's award-winning Arena and shaped by Scorcese's vivid filmmaking style, The Fifty Year Argument captures the power of ideas in influencing history.",None
105584,Peppermint Frappé,0,0,tt0062113,es,0.0,,Peppermint Frappe,1967-10-09,92.0,"Julian, a middle-aged single doctor, meets his childhood friend Pablo again. The latter is back from Africa and has just married a beautiful young blonde, Elena. Julian falls in love with her and tries to seduce her, but she mockingly pushes him away from her. He then finds that Ana, his nurse, bears a troubling resemblance to Elena. He decides to gradually transform Ana into Elena…",None
27255,From a Place of Darkness,0,0,tt0867295,en,0.0,,From a Place of Darkness,2008-03-25,84.0,"Miles Kody, is a documentary filmmaker. As Miles tapes his interviews with Vic he becomes aware of the appearance of ""ghosts"" captured on his video monitor. He realizes that the faint energy fields of these ghosts, past victims of the snuff films, are picked up more readily on video...",None
2909,Im Staub der Sterne,0,0,tt0074671,de,0.0,,In the Dust of the Stars,1976-07-01,98.0,"A retro '70s vision of the future, IN THE DUST OF THE STARS was made by the DEFA film studio. A radio signal attracts a team of astronauts to a mysterious planet. Once there, they are warmly welcomed by an alien race, but are soon suspicious of what is really occurring on this strange land.",None
171885,Lost Rivers,0,0,tt2421498,en,0.0,,Lost Rivers,2013-03-01,72.0,"Once upon a time, in almost every industrial city, countless rivers flowed. We built houses along their banks. Our roads hugged their curves. And their currents fed our mills and factories. But as cities grew, we polluted rivers so much that they became conduits for deadly waterborne diseases like cholera, which was 19th century's version of the Black Plague. Our solution two centuries ago was to bury rivers underground and merge them with sewer networks. Today, under the city, they still flow, out of sight and out of mind... until now. That's because urban dwellers are on a quest to reconnect with this denigrated natural world. LOST RIVERS takes us on an adventure down below and across the globe, retracing the history of these lost urban rivers by plunging into archival maps and going underground with clandestine urban explorers.",None
336206,Zvizdan,0,0,tt4593108,hr,0.0,Three decades. Two nations. One love.,The High Sun,2015-05-12,123.0,"Three different love stories, set in three consecutive decades, in two neighbouring Balkan villages burdened with a long history of inter-ethnic hatred: this is a film about the dangers – and the enduring strength – of forbidden love.",None
45075,구르믈 버서난 달처럼,0,0,tt1730695,ko,0.0,Destiny is drenched in blood.,Blades of Blood,2010-04-28,108.0,"In the 16th century in Chosun dynasty, HWANG Jung-hak and LEE Mong-hak create the “Grand Alliance” with the united dream of a better world. While the new leader LEE dreams of eradicating this world of all its corruption and becoming king himself, the legendary blind swordsman HWANG who had once been his comrade goes after him with the loss of his good friend at the hands of LEE. Just as the king abandoned his kingdom from Japanese invasion, the two come face-to-face inside the empty palace and begin their last battle they were destined to fight.",None
261884,Memory Vague,0,0,tt3948786,en,0.0,,Memory Vague,2009-06-01,33.0,"Sourced entirely from YouTube, converted and edited using Windows Media Maker. A comprehensive list of video credits is available at pointnever.com  Root Strata, 2009  Pro-duplicated DVD-R in a slimline DVD case with translucent colour cover and transparent insert.  Limited to 250 copies.",None
83052,Des filles en noir,0,0,tt1629251,en,0.0,,Young Girls in Black,2010-05-18,85.0,"Noémie and Priscilla, two teenage girls from working class backgrounds, cultivate the same violence, the same contempt of the world. They are a source of serious concern for family and friends, who sense them capable of going to extremes. Noémie has already tried to kill herself once when with the work of German Romanic writer Kleist ringing true to her, convinces equally unhappy best friend Priscilla to make a suicide pact. The two of them can see no reason to go on living but the practicalities and opportunity to go through with that plan is harder than they envisage.",None
12448,The Hunchback of Notre Dame II,0,0,tt0257778,en,0.0,Miracles Do Happen and True Love Can Come True,The Hunchback of Notre Dame II,2002-02-05,68.0,"Now that Frollo is gone, Quasimodo rings the bell with the help of his new friend and Esmeralda's and Phoebus' little son, Zephyr. But when Quasi stops by a traveling circus owned by evil magician Sarousch, he falls for Madellaine, Sarouch's assistant.",The Hunchback of Notre Dame Collection
204342,HK/変態仮面,0,0,tt2708764,ja,0.0,Panty Bless You.,HK: Forbidden Super Hero,2013-04-13,90.0,"High school student Kyosuke Shikijo is the most talented member of the school's martial arts of the fist club. His late father was detective and Kyosuke share his father's strong sense of justice. Kyosuke also has a secret. Kyosuke likes to wear female underwear and transforms himself into the alter ego ""Hentai Kamen,"" wearing female underwear and gaining superhuman powers. This unusual interest also comes from his parents, with his father a masochist and his mother a sadist. By chance, Kyosuke gets the underwear of female high school student Aiko Himeno. With her underwear, he gains various pervert techniques and attempts to protect Aiko from a dirty and heinous teacher.",Hentai Kamen Collection
91973,Lollipop Monster,0,0,tt1817209,de,0.0,,Lollipop Monster,2011-02-14,90.0,"Ari and Oona go to the same school. Lolita-like Ari, is blonde, pouting and lives in a world of bright colours, frustrated by her mother still treating her as a child, while arty Oona dresses in black and is treated as an adult by her artist father. When Oona’s father commits suicide after his wife has an affair with his brother Lukas, Oona starts to self-harm, but finds and unlikely friendship with Ari. Ari’s enthusiasm for exerting her sexuality rebounds when she starts an affair with Oona’s uncle, who has recently moved in with Oona’s mother.",None
293828,Starve,0,0,tt3350890,en,0.0,Eat. Prey. Kill.,Starve,2014-10-03,98.0,"While researching an urban legend on feral children, three friends find themselves trapped in an abandoned high school, where they are confronted with an evil more sinister than the legend itself.",None
20947,Moskva-Kassiopeya,0,0,tt0070413,en,0.0,,Moscow-Cassiopeia,1973-09-23,85.0,"Start of nterstellar expedition equipped by ""pioneers""(soviet scouts).",Moskva-Kassiopeya Collection
347096,Mythica: The Darkspore,0,0,tt3478232,en,0.0,,Mythica: The Darkspore,2015-06-24,108.0,"When Teela’s sister is murdered and a powerful relic stolen, Marek and her friends face a sinister new enemy – Kishkumen, a foreign mystic bent on reclaiming the Darkspore for his master Szorlok. Armed with twin maps, Marek and her team race Kishkumen and his horde through creature-infested lands, to a long abandoned underground city – all the while pursued by bounty hunters intent on returning Marek to slavery.",Mythica Collection
208242,Assassins Tale,0,1500000,tt2663744,en,0.0,,Assassins Tale,2013-01-01,91.0,"Three assassins deal with life, love, addiction and trust as each tries to find the answers to a better life. Together, they prove to be the most trustworthy in this tangled web of murder, greed, friendship and betrayal.",None
253255,Fort Tilden,0,0,tt3457734,en,0.0,,Fort Tilden,2014-03-08,95.0,"Twenty-something Brooklynites Allie and Harper are directionless, privileged, and just a tiny bit damaged. All they want is to get to the beach, where a drug-fueled afternoon with cute boys awaits them. Alas, the journey becomes needlessly complicated, as the girls’ bike ride from Williamsburg to Fort Tilden Beach is littered with a barrage of unfriendly circumstances and the realization that their life skills are more limited than they should be.",None
83581,Some Voices,0,0,tt0218616,en,0.0,,Some Voices,2000-08-25,101.0,Schizophrenic Ray tries to adjust to the outside world after being released from an institution.,None
209921,Slimtime,0,0,tt2023694,de,0.0,,Slimtime,2010-10-01,8.0,"While his wife is undergoing slimming treatment, Andre goes on a discovery tour of this very unusual center.",None
49087,이끼,0,0,tt1694019,ko,0.0,,Moss,2010-07-14,163.0,"Hae Gook (Park Hae Il) travels to a reclusive village to attend his father's funeral. He wants to find out the reason behind his father's strange death, but the villagers, in particular village chief Cheon (Jung Jae Young), seem to be watching his every move and eager to see him leave. Determined to get to the bottom of the mystery, Hae Gook enlists the help of prosecutor Park (Yoo Jun Sang) to slowly unravel the village's sinister secrets.",None
54040,Wanderlust,0,0,tt0420313,en,0.0,On the Road with American Road Movies,Wanderlust,2006-07-12,84.0,"""Wanderlust"", the interesting documentary Shari Springer Berman and Robert Pulcini directed, is one of the best things about the role of road movies in our culture. This most American form of entertainment can be found in films from other countries, but it's the American vast landscape, which gives films of this genre the appeal and the significance that translates so well in movies made by some of the best creators in the business. ""Wanderlust"" succeeds in the interviews with some of the best creators of this particular style of movie making. We hear from Dennis Hopper, whose ""Easy Rider"", and others, typify the restlessness of the people taking the road. Allison Anders, another director that has set her stories that way, speaks intelligently about what is behind it all. Callie Khouri, Chris Eyre, Alexander Payne, Wim Wenders, Sam Shepard, Gus Van Sant and all the others contribute to make clear as to why we are all attracted to the road and what it all means to them.",None
132912,The Price of Sex,0,0,tt1734163,en,0.0,An investigation of sex trafficking.,The Price of Sex,2011-04-09,73.0,"The Price of Sex is a documentary about young Eastern European women who’ve been drawn into a netherworld of sex trafficking and abuse. Intimate, harrowing and revealing, it is a story told by the young women who were supposed to be silenced by shame, fear and violence.  Photojournalist Mimi Chakarova, who grew up in Bulgaria, takes us on a personal investigative journey, exposing the shadowy world of sex trafficking from Eastern Europe to the Middle East and Western Europe. Filming undercover and gaining extraordinary access, Chakarova illuminates how even though some women escape to tell their stories, sex trafficking thrives.",None
41061,Lúdas Matyi,0,0,tt0142632,hu,0.0,,Lúdas Matyi,1977-04-06,0.0,Classic tale of the poor gooseboy getting even on the rich and haughty feudal lord,None
113388,코리아,0,0,tt2328503,ko,0.0,It wasn't gold that brought them together,As One,2012-05-03,127.0,"A unified team representing the two Koreas competed at the 1991 Chiba International Table Tennis Championships. It was the first such sport team since the division of the Korean peninsula. The unified team won the group competition event, beating the front runner, China. HA Ji-won plays the South Korean table tennis player, HYEON Jeong-hwa and her North Korean counterpart, LEE Bun-hee, is played by BAE Doona.",None
48119,Z odzysku,0,0,tt0800275,pl,0.0,,Retrieval,2006-11-17,103.0,"19 year old Wojtek lives in a poverty stricken Polish town. He is in love with an older woman, an illegal emigrant from Ukraine. He boxes in illegal matches to get money and is spotted by a man running a security business. Accepting this man's offer means becoming a gangster, but this could allow him to a residence permit for his girlfriend Katya.",None
48856,Schussangst,0,0,tt0379484,de,0.0,,Gun-shy,2003-01-01,105.0,"Dito Tsintsadze's drama focuses on a loner whose life changes dramatically, when he gets to know a beautiful, but strange girl. Lukas, a young man doing ""meals on wheels"" instead of military service, doesn't have many friends and leads a boring life, until he meets Isabella. The fascinating girl soon becomes his best friend, but Lukas learns she has a sexual relationship to her stepfather. Thus, he is obsessed with the idea of delivering Isabella by killing the man..",None
346646,베테랑,0,0,tt4768764,ko,1200627.0,The Unstoppable vs The Untouchable,Veteran,2015-08-05,124.0,A detective pursues a man born from a wealthy family who runs a large corporation.,None
